name,english_name,operator,power,source,method,wikidata_id,latitude,longitude,municipality,county,country
Bakkeelva kraftverk,,Clemens Kraft Drift,2.50 MW,hydro,run-of-the-river,Q79394342,61.37051,5.1881,Askvoll Municipality,Vestland,Norway
Fossan kraftverk,,Statkraft,2.50 MW,hydro,run-of-the-river,Q11969754,63.02734,11.69678,Tydal Municipality,Trøndelag,Norway
Havdal kraftverk,,Småkraft,2.50 MW,hydro,run-of-the-river,Q19373823,64.64195,13.69331,Lierne Municipality,Trøndelag,Norway
Kongsmarka kraftverk,,Lofotkraft Produksjon,2.50 MW,hydro,water-storage,Q19377918,68.24192,14.47951,Vågan Municipality,Nordland,Norway
Rema 1000 hovedlager Vinterbro,,Rema 1000,2.50 MW,solar,photovoltaic,,,,,,
Saksenvik kraftverk,,Småkraft,2.50 MW,hydro,run-of-the-river,Q19387385,67.11057,15.46268,Saltdal Municipality,Nordland,Norway
Sanddal kraftverk,,Sanddal Kraft,2.50 MW,hydro,run-of-the-river,Q19387585,61.51138,6.26707,Sunnfjord Municipality,Vestland,Norway
Skromma kraftverk,,Salten Kraftsamband Produksjon,2.50 MW,hydro,water-storage,Q19389098,66.93452,13.77582,Gildeskål Municipality,Nordland,Norway
Teksdal kraftverk,,Fosenkraft Energi,2.50 MW,hydro,water-storage,Q19392070,63.848765,9.890184,Bjugn Municipality,Trøndelag,Norway
Vatne kraftverk,,Tussa Energi,2.50 MW,hydro,run-of-the-river,Q12009118,,,,,
Bjørgelva kraftverk,,Tinfos,2.42 MW,hydro,run-of-the-river,Q115949804,69.14462,17.94534,Sørreisa Municipality,Troms,Norway
Julfoss kraftverk,,Julfoss Kraftverk,2.41 MW,hydro,run-of-the-river,Q19376585,63.41288,10.94423,Stjørdal Municipality,Trøndelag,Norway
Grønlielva kraftverk,,Grønlielva kraftverk,2.40 MW,hydro,run-of-the-river,Q56405190,68.97028,17.77641,Salangen Municipality,Troms,Norway
Hanestadnea kraftverk,,Østre Hanestad Gård,2.40 MW,hydro,water-storage,Q20112314,61.78139,10.83732,Rendalen Municipality,Innlandet,Norway
Helleren kraftverk,,Nordkraft Energidrift,2.40 MW,hydro,water-storage,Q11974883,68.65662,17.21018,Skånland Municipality,Troms,Norway
Krokvatn kraftverk,,Lofotkraft Produksjon,2.40 MW,hydro,water-storage,Q19378269,67.93939,12.98147,Moskenes,Nordland,Norway
Nedre Leirfoss kraftstasjon,,Statkraft,2.40 MW,hydro,run-of-the-river,Q19382692,63.38191,10.39682,Trondheim municipality,Trøndelag,Norway
Røymyra vindpark,,Norsk Vind Energi,2.40 MW,wind,,,,,,,
Ågskar kraftverk,,Ågskarkraft,2.40 MW,hydro,run-of-the-river,Q19399073,,,,,
Bulko kraftverk,,Bulko Kraft,2.35 MW,hydro,water-storage,Q17760696,60.58452,6.61344,Granvin Municipality,Vestland,Norway
Nordsvorka kraftverk,,Statkraft,2.34 MW,hydro,water-storage,Q19383380,63.0325,8.83694444,Surnadal Municipality,Møre og Romsdal,Norway
Eidet kraftverk,,Skagerak Kraft,2.30 MW,hydro,run-of-the-river,Q17769271,59.20568,9.60915,Skien,Telemark,Norway
Mattisfoss kraftverk,,Alta Kraftlag,2.30 MW,hydro,run-of-the-river,Q11988728,69.9165,23.01355,Alta,Finnmark,Norway
Mo kraftverk,,Løvenskiold Fossum Kraft,2.30 MW,hydro,run-of-the-river,Q19381702,59.29472,9.56029,Skien,Telemark,Norway
Osvatn kraftverk,,Småkraft,2.30 MW,hydro,water-storage,Q19384933,60.61344,5.60448,Osterøy Municipality,Vestland,Norway
Skonningsfoss,,,2.30 MW,hydro,,Q12001165,59.12627,11.41817,Halden Municipality,Viken,Norway
ASKO Oslofjord,,ASKO,2.20 MW,solar,photovoltaic,,,,,,
Bordalselva kraftverk,,Småkraft,2.20 MW,hydro,run-of-the-river,Q104045027,62.77798,7.67349,Molde Municipality,Møre og Romsdal,Norway
Brufoss kraftverk,,VOKKS Kraft,2.20 MW,hydro,run-of-the-river,Q11962372,60.79033,10.67855,Gjøvik Municipality,Innlandet,Norway
Holsfossen kraftverk,,Hafslund Kraft,2.20 MW,hydro,run-of-the-river,Q11975722,61.21972,10.19793,Gausdal Municipality,Innlandet,Norway
Kvarv kraftverk,,Indre Salten Energi,2.20 MW,hydro,water-storage,Q11111566,67.46645,15.58256,Sørfold Municipality,Nordland,Norway
Offervann kraftverk,,Statkraft,2.20 MW,hydro,water-storage,Q28719633,70.36033,26.89208,Lebesby Municipality,Finnmark,Norway
Stølselva kraftverk,,Småkraft,2.20 MW,hydro,run-of-the-river,Q95965675,61.42693,6.01195,Sunnfjord Municipality,Vestland,Norway
Sundfossen kraftverk,,NTE Energi,2.20 MW,hydro,run-of-the-river,Q19391119,64.0782,11.63214,Steinkjer Municipality,Trøndelag,Norway
Tyria II,,Eidsiva Vannkraft,2.20 MW,hydro,water-storage,Q12008044,61.12457,10.6951,Ringsaker Municipality,Innlandet,Norway
Åmot kraftverk,,Løvenskiold-Fossum Kraft AS,2.20 MW,hydro,run-of-the-river,Q25438683,59.40733,9.50365,Skien,Telemark,Norway
Kaldåga kraftverk,,Småkraft,2.14 MW,hydro,run-of-the-river,Q81854417,68.33855,16.86523,Narvik Municipality,Nordland,Norway
Døla kraftverk,,Småkraft,2.10 MW,hydro,run-of-the-river,Q17768567,63.95133,11.65663,Steinkjer Municipality,Trøndelag,Norway
Glesåa kraftverk,,Glesåa kraftverk,2.10 MW,hydro,water-storage,Q17776431,61.40674,11.36294,Åmot Municipality,Innlandet,Norway
Gravbrøtfoss kraftverk,,Gravbrøtfoss Kraft,2.10 MW,hydro,run-of-the-river,Q17778359,64.27336,12.54805,Snåsa,Trøndelag,Norway
Kvernhusfossen kraftverk,,Terråk Kraftverk,2.10 MW,hydro,run-of-the-river,Q111537231,65.0805,12.3642,Bindal Municipality,Nordland,Norway
Malmelva kraftverk,,Småkraft,2.10 MW,hydro,run-of-the-river,Q95984362,62.79858,7.22455,Hustadvika Municipality,Møre og Romsdal,Norway
Morkenfoss kraftverk,,Småkraft,2.10 MW,hydro,water-storage,Q11989949,64.42932,10.95925,Flatanger Municipality,Trøndelag,Norway
Mortendalselva kraftverk,,Nordkraft,2.10 MW,hydro,run-of-the-river,Q19381882,69.23595,19.836,Storfjord Municipality,Troms,Norway
Neverdalsåga kraftverk,,Statkraft,2.10 MW,hydro,water-storage,Q11110516,,,,,
Nyvikelva kraftverk,,Småkraft,2.10 MW,hydro,run-of-the-river,Q20754013,64.81895,13.6284,Røyrvik Municipality,Trøndelag,Norway
Reingardsåga kraftverk,,Småkraft,2.10 MW,hydro,run-of-the-river,Q19386410,66.44177,14.25901,Rana Municipality,Nordland,Norway
Ulefoss kraftverk,,Albert Collett,2.10 MW,hydro,run-of-the-river,Q12008272,64.83005,11.93371,Nærøysund Municipality,Trøndelag,Norway
Veiteberg kraftverk,,Veiteberg kraftverk,2.07 MW,hydro,run-of-the-river,Q19397674,61.6188,6.64261,Sunnfjord Municipality,Vestland,Norway
Andåsfossen kraftverk,,Helgeland Kraft Vannkraft,2.00 MW,hydro,run-of-the-river,Q11157051,65.82242,13.25992,Vefsn Municipality,Nordland,Norway
Dvergsdalsdalen kraftverk,,Dvergsdalsdalen Kraftverk,2.00 MW,hydro,run-of-the-river,Q20112170,61.52312,6.42417,Sunnfjord Municipality,Vestland,Norway
Fossmark kraftverk,,,2.00 MW,hydro,run-of-the-river,Q17773652,58.97687,6.24294,Forsand,Rogaland,Norway
Gaudøla kraftverk,,Gaudalskraft,2.00 MW,hydro,run-of-the-river,Q17775944,62.68597,8.41679,Sunndal Municipality,Møre og Romsdal,Norway
Nisserdam kraftverk,,Å Energi Vannkraft,2.00 MW,hydro,run-of-the-river,Q19383033,59.00809,8.55231,Nissedal,Telemark,Norway
Nordlandselva kraftverk,,Salten Kraftsamband Produksjon,2.00 MW,hydro,run-of-the-river,Q19383268,,,,,
Ryssdal kraftverk,,Småkraft,2.00 MW,hydro,run-of-the-river,Q19387142,62.73857,8.31376,Sunndal Municipality,Møre og Romsdal,Norway
Storvatnet kraftverk,,Nordlaks Smolt,2.00 MW,hydro,water-storage,Q31079537,67.9641,15.97525,Hamarøy Municipality,Nordland,Norway
Øyrabekken kraftverk,,Småkraft,2.00 MW,hydro,run-of-the-river,Q19399578,60.12646,6.16797,Kvinnherad Municipality,Hordaland,Norway
Bråberg kraftverk,,Bråberg kraft,1.95 MW,hydro,run-of-the-river,Q56407572,60.24619,6.56375,Ullensvang Municipality,Vestland,Norway
Myrholten kraftverk,,Myrholten Kraftverk,1.93 MW,hydro,run-of-the-river,Q109914037,63.06182,8.74692,Surnadal Municipality,Møre og Romsdal,Norway
Strandos kraftverk,,Strandos kraft,1.93 MW,hydro,run-of-the-river,Q25425587,61.16446,5.53324,Høyanger Municipality,Vestland,Norway
Valåe kraftverk,,Småkraft,1.93 MW,hydro,run-of-the-river,Q20113196,62.18592,8.49545,Lesja Municipality,Innlandet,Norway
Fossheimfoss kraftverk,,Hafslund Kraft,1.90 MW,hydro,run-of-the-river,Q17773628,61.03,9.04962,Vestre Slidre Municipality,Innlandet,Norway
Sikkajokk kraftverk,,Ymber Produksjon,1.90 MW,hydro,water-storage,Q19388453,69.80931,20.75309,Nordreisa Municipality,Troms,Norway
Storå kraftverk,,Nordkraft Energidrift,1.90 MW,hydro,run-of-the-river,,,,,,
Senneset kraftverk,,Småkraft,1.82 MW,hydro,run-of-the-river,Q108654267,61.290277777,5.8325,Sunnfjord Municipality,Vestland,Norway
Kleivan kraftverk,,Kvikraft,1.81 MW,hydro,run-of-the-river,Q111370868,58.33834,7.04154,Kvinesdal Municipality,Agder,Norway
Breilobekken kraftverk,,Captivia Asset Managment,1.80 MW,hydro,run-of-the-river,Q111370810,58.77921,6.74522,Sirdal,Agder,Norway
Kvitfossen kraftverk,,Lofotkraft Produksjon,1.80 MW,hydro,water-storage,Q25434934,68.3268,14.65226,Vågan Municipality,Nordland,Norway
Liavatn kraftverk,,Albert Collett,1.80 MW,hydro,water-storage,Q11983907,64.84322,11.9713,Nærøysund Municipality,Trøndelag,Norway
Skorge kraftverk,,Sogn og Fjordane Energi,1.80 MW,hydro,water-storage,Q12001168,61.9992,5.45879,Stad Municipality,Vestland,Norway
Slemmå kraftverk,,Slemmå Kraft,1.80 MW,hydro,run-of-the-river,Q84344276,62.6825,7.608611111,Rauma Municipality,Møre og Romsdal,Norway
Tafjord 6 kraftverk,,Tafjord Kraftproduksjon,1.80 MW,hydro,water-storage,Q12005053,62.15988,7.5216,Fjord Municipality,Møre og Romsdal,Norway
Tua kraftverk,,Småkraft,1.80 MW,hydro,run-of-the-river,Q20113170,63.94886,10.99583,Steinkjer Municipality,Nord-Trøndelag,Norway
Åmot kraftverk,,VOKKS Kraft,1.80 MW,hydro,run-of-the-river,Q19399105,60.78266,10.64744,Gjøvik Municipality,Innlandet,Norway
Svartvatn kraftverk,,Helgeland Kraft Vannkraft,1.79 MW,hydro,water-storage,Q25434935,65.37551,12.75301,Brønnøy Municipality,Nordland,Norway
Føssa kraftverk,,Bekk og Strøm,1.77 MW,hydro,run-of-the-river,Q17775692,62.98513,9.77115,Orkland Municipality,Trøndelag,Norway
Grønnedal kraftverk,,Istad Kraft,1.76 MW,hydro,water-storage,Q17779218,62.840899,7.702356,Molde Municipality,Møre og Romsdal,Norway
Ørje kraftverk,,Østfold Energi,1.75 MW,hydro,run-of-the-river,Q12011860,59.48078,11.65233,Marker Municipality,Østfold,Norway
Bergerfoss II kraftverk,,,1.70 MW,hydro,run-of-the-river,,,,,,
Gautvella kraftverk,,Kvikne-Rennebu Kraftlag,1.70 MW,hydro,run-of-the-river,Q11971650,62.830773,9.895409,Rennebu Municipality,Trøndelag,Norway
Heimså kraftverk,,Proxima Hydrotech,1.70 MW,hydro,run-of-the-river,Q95950713,58.72139,6.72915,Sirdal,Agder,Norway
Rodal kraftverk,,Rodal Kraft,1.70 MW,hydro,run-of-the-river,Q19386825,63.1616,8.67754,Heim Municipality,Trøndelag,Norway
Strielva kraftverk,,Vesterålskraft Produksjon,1.70 MW,hydro,water-storage,Q11117875,68.61086,15.46777,Sortland Municipality,Nordland,Norway
Øvre Porsa kraftverk,,Porsa kraftlag,1.70 MW,hydro,water-storage,Q12012009,70.38299,23.70274,Hammerfest Municipality,Finnmark,Norway
Čorrojávrrit kraftverk,,Ymber Produksjon,1.70 MW,hydro,run-of-the-river,Q11964292,69.69163,22.16081,Kvænangen Municipality,Troms,Norway
Mjeldeelva kraftverk,,Småkraft,1.64 MW,hydro,run-of-the-river,Q28718732,69.54308,18.42889,Tromsø Municipality,Troms,Norway
Brekkefoss kraftverk,,Hafslund Kraft,1.60 MW,hydro,run-of-the-river,Q11962208,60.88762,8.46045,Hemsedal Municipality,Buskerud,Norway
Kistafossen kraftverk,,Småkraft,1.60 MW,hydro,run-of-the-river,Q25431070,66.62466,13.41005,Rødøy Municipality,Nordland,Norway
Ramsliåna kraftverk,,Ramsliåna Kraftverk,1.60 MW,hydro,run-of-the-river,Q111370892,58.53392,6.68899,Flekkefjord Municipality,Agder,Norway
Tuddal kraftverk,,Tuddal Kraft,1.60 MW,hydro,run-of-the-river,Q19393476,59.76204,8.77834,Hjartdal,Telemark,Norway
Urlandåga kraftverk,,Småkraft,1.60 MW,hydro,run-of-the-river,Q20753930,66.22179,13.85211,Hemnes Municipality,Nordland,Norway
Vorma kraftverk,,Orkland Enegi Produksjon,1.59 MW,hydro,run-of-the-river,Q19398362,63.192139,9.757139,Orkland Municipality,Trøndelag,Norway
Gilja kraftverk,,Gilja kraftverk,1.55 MW,hydro,run-of-the-river,Q11971974,58.80211,6.27456,Gjesdal Municipality,Rogaland,Norway
Mølnbekken kraftverk,,Lifjellkraft,1.55 MW,hydro,run-of-the-river,Q56405186,65.96533,13.76669,Hemnes Municipality,Nordland,Norway
Austad kraftverk,,Austad Kraftverk,1.50 MW,hydro,run-of-the-river,Q111506708,58.95428,7.68841,Bygland,Agder,Norway
Bergerfoss I kraftverk,,,1.50 MW,hydro,run-of-the-river,,,,,,
Brekke Kraftverk,,Småkraft,1.50 MW,hydro,,Q11962206,59.43864,11.22562,Rakkestad Municipality,Viken,Norway
Buer Kraftverk,,Småkraft,1.50 MW,hydro,,Q11962530,59.43312,11.27995,Rakkestad Municipality,Viken,Norway
Fiskefjord kraftverk,,Trollfjord Kraft,1.50 MW,hydro,water-storage,Q11111349,68.56184,15.36267,Hadsel Municipality,Nordland,Norway
Gapestad Kraftverk,,Småkraft,1.50 MW,hydro,,Q17775859,59.4357,11.24175,Rakkestad Municipality,Viken,Norway
Hetland kraftverk,,Hydro Energi,1.50 MW,hydro,water-storage,Q11975289,58.52391,5.83632,Hå Municipality,Rogaland,Norway
Hetland kraftverk,,Lyse Energi,1.50 MW,hydro,,,,,,,
Lekum Kraftverk,,Småkraft,1.50 MW,hydro,,Q11983699,59.52293,11.24549,Indre Østfold Municipality,Viken,Norway
Mølnåa kraftverk,,Selbu Energiverk,1.50 MW,hydro,run-of-the-river,Q87432314,63.19873,11.14082,Selbu Municipality,Trøndelag,Norway
Salsbruket kraftverk,,Albert Collett,1.50 MW,hydro,run-of-the-river,Q19387427,64.80159,11.86217,Nærøysund Municipality,Trøndelag,Norway
Sandvand kraftverk,,Proxima Hydrotech,1.50 MW,hydro,run-of-the-river,Q95472069,58.4853,6.79125,Flekkefjord Municipality,Agder,Norway
Stølslia kraftverk,,Stølslia Kraft,1.50 MW,hydro,run-of-the-river,Q20753989,61.41036,6.09225,Sunnfjord Municipality,Vestland,Norway
Taraldsvik kraftverk,,Nordkraft Energidrift,1.50 MW,hydro,water-storage,Q11117987,68.44017,17.46964,Narvik Municipality,Nordland,Norway
Tennesvatn kraftverk,,Lofotkraft Produksjon,1.50 MW,hydro,water-storage,Q25434907,67.93959,12.98189,Moskenes,Nordland,Norway
Åsedøla kraftverk,,Åsedøla Kraft AS,1.50 MW,hydro,run-of-the-river,Q19399195,61.52044,5.79543,Sunnfjord Municipality,Vestland,Norway
Gryta kraftverk,,Småkraft,1.49 MW,hydro,run-of-the-river,Q17779114,63.0556,9.1775,Rindal Municipality,Trøndelag,Norway
Tyttebærelva kraftverk,,Småkraft,1.46 MW,hydro,run-of-the-river,Q26721270,69.599480555,19.958480555,Lyngen Municipality,Troms,Norway
Reisæter kraftverk,,Reisæter kraft,1.45 MW,hydro,run-of-the-river,Q19386429,60.24518,6.55138,Ullensvang Municipality,Vestland,Norway
Scheldefoss kraftverk,,Småkraft,1.45 MW,hydro,water-storage,Q19387771,64.4659,10.94673,Flatanger Municipality,Trøndelag,Norway
Straumane kraftverk,,Svelgen Kraft,1.45 MW,hydro,run-of-the-river,Q19390887,61.79236,5.35432,Bremanger Municipality,Vestland,Norway
Brekkestøl kraftverk,,,1.44 MW,hydro,water-storage,Q11962217,58.80117,6.26347,Gjesdal Municipality,Rogaland,Norway
Nydal kraftverk,,Nydal Kraft,1.44 MW,hydro,run-of-the-river,Q20753990,61.42053986,6.10912991,Sunnfjord Municipality,Vestland,Norway
Nedrebø kraftverk,,Nedrebø kraftverk,1.42 MW,hydro,water-storage,Q20112613,61.53459,6.23521,Sunnfjord Municipality,Vestland,Norway
Akslandselva kraftverk,,SKL,1.40 MW,hydro,run-of-the-river,Q17748351,59.70987,5.85974,Etne Municipality,Vestland,Norway
Eide kraftverk,,Eide Kraft,1.40 MW,hydro,run-of-the-river,Q112989609,61.90707,5.39052,Bremanger Municipality,Vestland,Norway
Kistefoss I,,Hadeland kraftproduksjon,1.40 MW,hydro,,Q19377240,,,,,
Lauvsnes kraftverk,,Småkraft,1.40 MW,hydro,water-storage,Q11983478,64.4996,10.91293,Flatanger Municipality,Trøndelag,Norway
Liemyr kraftverk,,Proxima Hydrotech,1.40 MW,hydro,run-of-the-river,Q95464367,58.533888888,6.744166666,Sirdal,Agder,Norway
Trollfjord 2 kraftverk,,Trollfjord Kraft,1.40 MW,hydro,water-storage,Q25434904,68.36518,14.93619,Hadsel Municipality,Nordland,Norway
Virak kraftverk,,Virak Kraft,1.40 MW,hydro,run-of-the-river,Q19398214,,,,,
Åsa kraftstasjon,,Ringerikskraft Produksjon AS,1.40 MW,hydro,run-of-the-river,Q12011635,60.124166666,10.364444444,Ringerike,Buskerud,Norway
Gyl kraftverk,,Clemens Kraft,1.38 MW,hydro,run-of-the-river,Q20112309,62.953,8.13308,Tingvoll,Møre og Romsdal,Norway
Litlelva kraftverk,,Ulvig Kiær,1.36 MW,hydro,run-of-the-river,Q25435003,64.86706,12.88507,Namsskogan Municipality,Trøndelag,Norway
Meierifossen kraftverk,,Meierifossen kraftverk,1.36 MW,hydro,run-of-the-river,Q25435013,61.55114,6.3504,Sunnfjord Municipality,Vestland,Norway
Jora kraftverk,,Kvikne-Rennebu Kraftlag,1.35 MW,hydro,run-of-the-river,Q19376436,,,,,
Sundli kraftverk,,Sundlikraft,1.35 MW,hydro,run-of-the-river,Q31079555,63.25652,9.8354,Orkland Municipality,Trøndelag,Norway
Ågjølet kraftverk,,Ågjølet kraftverk,1.34 MW,hydro,run-of-the-river,Q19399070,61.55786,6.33648,Sunnfjord Municipality,Vestland,Norway
Austdøla kraftverk,,Austdøla Kraft,1.30 MW,hydro,run-of-the-river,Q17749571,59.94947,6.61639,Ullensvang Municipality,Vestland,Norway
Grytdalen kraftverk,,Svorka Energi,1.30 MW,hydro,water-storage,Q17779116,63.10888889,8.55888889,Heim Municipality,Trøndelag,Norway
Grytåga småkraftverk,,Grytåga Settefisk,1.30 MW,hydro,water-storage,Q25434985,65.80309,12.72915,Vefsn Municipality,Nordland,Norway
Hansfoss kraftverk,,Småkraft,1.30 MW,hydro,run-of-the-river,Q11974150,63.72113,11.4504,Levanger Municipality,Trøndelag,Norway
Kvinesdal kraftverk,,Å Energi Vannkraft,1.30 MW,hydro,water-storage,Q11982672,,,,,
Kvernfallet kraftverk,,Hafslund Kraft,1.25 MW,hydro,run-of-the-river,Q19378545,61.19586,11.54886,Åmot Municipality,Innlandet,Norway
Kysinga kraftverk,,Svorka Energi,1.25 MW,hydro,run-of-the-river,Q19378624,63.0183,9.36472,Rindal Municipality,Trøndelag,Norway
Ravnåga kraftverk,,MIP Miljøkraft,1.25 MW,hydro,run-of-the-river,Q25431096,66.42542,13.97521,Rana Municipality,Nordland,Norway
Rensjø kraftverk,,Selbu Energiverk,1.25 MW,hydro,water-storage,Q11997588,63.144179,10.899124,Selbu Municipality,Trøndelag,Norway
Simavik kraftverk,,Tromsø kommune,1.25 MW,hydro,water-storage,Q31079554,69.83485,19.00775,Tromsø Municipality,Troms,Norway
Alsaker kraftverk,,Alsaker Kraft AS,1.20 MW,hydro,run-of-the-river,Q17748461,59.76298,6.06727,Kvinnherad Municipality,Vestland,Norway
Bedafors kraftverk,,Hafslund Kraft,1.20 MW,hydro,water-storage,Q11960395,60.15554,12.40086,Kongsvinger Municipality,Innlandet,Norway
Langli kraftverk,,Istad Kraft,1.20 MW,hydro,run-of-the-river,Q19378922,62.825636,7.704958,Molde Municipality,Møre og Romsdal,Norway
Lovik kraftverk,,Andøy Energi,1.20 MW,hydro,water-storage,Q25434983,68.92724,15.7766,Andøy Municipality,Nordland,Norway
Moelv kraftstasjon,,Eidsiva Vannkraft,1.20 MW,hydro,run-of-the-river,Q19381735,60.9437,10.74599,Ringsaker Municipality,Innlandet,Norway
Mølnelva kraftverk,,Sandvik Energi,1.20 MW,hydro,run-of-the-river,Q25434888,69.01555,17.92144,Dyrøy Municipality,Troms,Norway
Nord-Forså kraftverk,,Nordkraft Energidrift,1.20 MW,hydro,water-storage,Q19383109,68.74299,17.00409,Ibestad Municipality,Troms,Norway
Ormhaugfossen kraftverk,,Ren Røros Strøm,1.20 MW,hydro,run-of-the-river,Q11994110,62.638943,11.396567,Røros Municipality,Trøndelag,Norway
Sagbergfossen kraftverk,,Småkraft,1.20 MW,hydro,water-storage,Q11999084,63.24413,10.169467,Melhus Municipality,Trøndelag,Norway
Sya kraftverk,,Sya Kraft,1.20 MW,hydro,run-of-the-river,Q12004500,63.031386,9.697173,Orkland Municipality,Sør-Trøndelag,Norway
Ulstein Kraftverk,,Tussa,1.20 MW,hydro,run-of-the-river,Q14438036,62.36485,5.8469,Ulstein Municipality,Møre og Romsdal,Norway
Utsira vindpark,,Solvind,1.20 MW,wind,,,,,,,
Vik kraftverk,,TrønderEnergi Kraft,1.20 MW,hydro,water-storage,Q12009740,64.242217,10.389848,Roan Municipality,Trøndelag,Norway
Øvre Kivfallet kraftverk,,Østre Hanestad,1.20 MW,hydro,run-of-the-river,Q19399503,61.81581,10.91499,Rendalen Municipality,Innlandet,Norway
Sørdalselva kraftverk,,,1.15 MW,hydro,run-of-the-river,Q19391695,60.77831,5.94839,Vaksdal Municipality,Vestland,Norway
Angvik kraftverk,,Istad Kraft,1.10 MW,hydro,run-of-the-river,Q17748602,62.89129,8.08313,Gjemnes Municipality,Møre og Romsdal,Norway
Bergsfjord kraftverk,,Ymber produksjon,1.10 MW,hydro,water-storage,Q11960730,70.24954,21.79025,Loppa Municipality,Finnmark,Norway
Buer solkraftverk,,,1.10 MW,solar,photovoltaic,,,,,,
Hammerfest kraftverk,,Hammerfest Energi,1.10 MW,hydro,water-storage,Q3126532,70.65793,23.71439,Hammerfest Municipality,Finnmark,Norway
Hasselelva kraftstasjon,,Rissa Kraftlag,1.10 MW,hydro,water-storage,Q11974415,63.651183,9.903767,Indre Fosen Municipality,Trøndelag,Norway
Hestdal kraftverk,,Hestdal E-Verk,1.10 MW,hydro,run-of-the-river,Q19374254,63.60025,10.45753,Indre Fosen Municipality,Trøndelag,Norway
Høgfallet kraftverk,,VOKKS Kraft,1.10 MW,hydro,run-of-the-river,Q11976482,60.88314,10.64562,Gjøvik Municipality,Innlandet,Norway
Langåsfoss kraftverk,,Småkraft,1.10 MW,hydro,water-storage,Q11983211,63.71583,11.35253,Levanger Municipality,Trøndelag,Norway
Sør-Forså kraftverk,,Nordkraft Energidrift,1.10 MW,hydro,water-storage,Q19391661,68.73785,16.96236,Ibestad Municipality,Troms,Norway
Ulvilla kraftverk,,Småkraft,1.10 MW,hydro,water-storage,Q12008360,63.79683,11.81637,Verdal,Trøndelag,Norway
Vika kraftverk,,Mo Industripark,1.10 MW,hydro,run-of-the-river,Q59341976,66.317069444,14.140180555,Rana Municipality,Nordland,Norway
ASKO Vestfold-Telemark,,ASKO,1.09 MW,solar,photovoltaic,,,,,,
Seteråa kraftverk,,Seteråa Kraft,1.05 MW,hydro,run-of-the-river,Q19388272,63.08327,11.4333,Tydal Municipality,Trøndelag,Norway
Rema 1000 lager Stavanger,,,1.02 MW,solar,photovoltaic,,,,,,
Arstadfossen kraftverk,,Arstadfossen kraftverk AS,1.00 MW,hydro,run-of-the-river,Q20753998,67.01638031,14.54533005,Beiarn Municipality,Nordland,Norway
Breiskallen kraftverk,,VOKKS Kraft,1.00 MW,hydro,run-of-the-river,Q17750905,60.75951,10.63007,Gjøvik Municipality,Innlandet,Norway
Breivold kraftverk,,Breivold Energi,1.00 MW,hydro,run-of-the-river,Q17750912,63.915086,10.405759,Åfjord Municipality,Trøndelag,Norway
Oslo Fashion Outlet,,,1.00 MW,solar,photovoltaic,,,,,,
Raua kraftstasjon,,Hafslund Kraft,1.00 MW,hydro,run-of-the-river,Q11997198,61.27175,10.13275,Gausdal Municipality,Innlandet,Norway
Skogbuåna Kraftstasjon,,,1.00 MW,hydro,run-of-the-river,Q19388975,59.038611111,8.651388888,Nissedal,Telemark,Norway
Skotselv kraftverk,,Øvre Eiker Energi,1.00 MW,hydro,run-of-the-river,Q19389059,59.84093,9.89118,Øvre Eiker,Buskerud,Norway
Valvatn kraftverk,,Tinfos,1.00 MW,hydro,water-storage,Q19394227,69.71819,30.6666,Sør-Varanger Municipality,Finnmark,Norway
Vollabekken kraftverk,,Vollakraft,1.00 MW,hydro,run-of-the-river,Q25435009,63.71806,10.32014,Indre Fosen Municipality,Sør-Trøndelag,Norway
Ås kraftverk,,Løvenskiold-Fossum,1.00 MW,hydro,run-of-the-river,Q19399171,,,,,
Dyrstad kraftverk,,Dyrstad Kraft,990 kW,hydro,run-of-the-river,Q25433549,61.77309,5.18091,Bremanger Municipality,Vestland,Norway
Grimo kraftverk,,Grimokraft,990 kW,hydro,run-of-the-river,Q19373396,60.38655,6.63747,Ullensvang Municipality,Vestland,Norway
Jordal kraftverk,,Jordalskraft,990 kW,hydro,run-of-the-river,Q19376439,62.76355,8.31929,Sunndal Municipality,Møre og Romsdal,Norway
Jåstad kraftverk,,Jåstadkraft,990 kW,hydro,run-of-the-river,Q19376638,60.34725,6.62676,Ullensvang Municipality,Vestland,Norway
Laskbekken kraftverk,,Storforshei Naturkraft,990 kW,hydro,run-of-the-river,Q60291080,66.42693,14.48541,Rana Municipality,Nordland,Norway
Dahlefoss kraftverk,,Småkraft,980 kW,hydro,water-storage,Q17764472,64.4436,10.97506,Flatanger Municipality,Trøndelag,Norway
Fatland kraftverk,,Fatland Kraft AS,980 kW,hydro,run-of-the-river,Q28719328,59.77183,6.06122,Kvinnherad Municipality,Vestland,Norway
Sakrisåga kraftverk,,Storforshei Naturkraft,960 kW,hydro,run-of-the-river,Q25434976,66.42683,14.48531,Rana Municipality,Nordland,Norway
Tverå kraftverk,,Tveråkraft,960 kW,hydro,run-of-the-river,Q20113179,62.67559,7.72213,Rauma Municipality,Møre og Romsdal,Norway
Grøneng minikraftverk,,Grøneng Kraftverk,950 kW,hydro,run-of-the-river,Q25435024,61.43431,6.46312,Sunnfjord Municipality,Vestland,Norway
Grønningselva kraftverk,,Mokraft,950 kW,hydro,run-of-the-river,Q79346075,63.61423,11.28628,Levanger Municipality,Trøndelag,Norway
